gene_name,Asn1,Asn2,Nitrate1,Nitrate2,Ni_N1,Ni_N2,Ni_SM1,Ni_SM2
Phatr3_J13741,579,496,542,680,680,602,1400,1457
Phatr3_J46968,513,370,414,318,304,472,448,423
Phatr3_EG01171,417,388,421,411,509,428,480,553
Phatr3_J46969,2204,1776,1494,1890,1939,1790,911,939
Phatr3_J46970,758,557,651,665,725,674,507,519
Phatr3_J21228,138,179,167,268,279,191,396,437
Phatr3_J46971,105,97,185,142,197,125,1455,1414
Phatr3_J13706,845,679,773,917,981,823,1720,1930
Phatr3_EG02327,241,235,107,148,214,140,313,365
Phatr3_J46975,1324,990,820,934,1088,851,871,840
Phatr3_EG01219,1049,1070,619,1020,1127,943,1069,1255
Phatr3_J46977,0,0,0,0,0,0,0,0
Phatr3_J37057,0,0,0,0,0,0,0,0
Phatr3_J37058,52,33,7,51,42,28,17,40
Phatr3_EG02329,0,0,0,0,0,0,0,0
Phatr3_J37061,0,0,0,0,0,0,0,0
Phatr3_EG01178,0,0,0,0,0,0,0,0
Phatr3_EG01173,0,0,0,0,0,0,0,0
Phatr3_EG01175,0,0,0,0,0,0,0,0
Phatr3_EG01183,0,0,0,0,0,0,0,0
Phatr3_EG01158,0,0,5,0,0,0,0,0
Phatr3_J37064,1,0,0,0,0,0,0,0
Phatr3_J46979,590,524,595,668,788,641,574,536
Phatr3_J28359,23096,20934,18902,21908,21962,23338,7856,9379
PTsRNA00038a,1,0,2,1,0,1,1,0
EPrPhatr3G00000013105,0,0,0,0,0,0,0,0
EPrPhatr3G00000013181,0,0,0,0,0,0,0,0
PTsRNA00039a,0,0,0,0,0,0,0,0
Phatr3_J37067,1643,1338,1674,2420,2397,2275,701,846
Phatr3_J21239,9065,8586,6297,6486,8537,5471,10164,11894
Phatr3_J46983,1721,1553,1577,2317,2024,1811,2644,3138
Phatr3_J54677,3587,2114,1776,2317,2133,2612,1832,1945
Phatr3_J37072,215,170,172,202,279,239,1510,1425
Phatr3_J13633,232,182,268,276,326,257,844,877
Phatr3_J28374,2613,1771,3058,3722,4396,3032,7531,8393
Phatr3_J51024,1135,965,928,1122,1319,983,439,564
Phatr3_EG01164,5612,5704,4123,6526,6361,5803,1743,2272
Phatr3_J46990,1463,1339,1413,1731,1743,1611,917,949
Phatr3_J37077,375,454,351,638,550,386,992,1079
Phatr3_J37078,901,854,869,1021,1339,997,675,803
Phatr3_J46991,1677,1788,1527,1544,1885,1284,844,1206
Phatr3_J13566,827,853,642,930,917,696,448,579
Phatr3_J13664,958,1120,294,528,721,543,293,293
Phatr3_J46993,942,1238,154,233,248,233,119,109
Phatr3_EG01202,11,5,14,11,4,5,35,31
Phatr3_EG01157,65,73,51,54,70,59,201,204
Phatr3_J46994,989,1149,266,509,383,460,167,188
Phatr3_J46995,397,406,307,475,612,380,448,533
Phatr3_J13606,361,336,245,351,359,314,225,280
Phatr3_J37086,518,474,477,656,611,612,418,510
Phatr3_J37087,279,291,303,291,346,322,217,338
Phatr3_J13557,451,430,334,572,504,441,453,555
Phatr3_J46998,771,781,588,771,780,577,664,875
Phatr3_J46999,557,592,395,461,453,416,194,228
Phatr3_J47000,774,646,472,624,690,537,196,298
Phatr3_J47001,2547,2142,1501,1824,2087,1649,4463,4685
Phatr3_J37093,536,496,455,562,475,437,904,820
Phatr3_J13553,961,1130,853,915,892,813,13072,13277
Phatr3_J13834,907,829,739,836,904,871,1649,1874
Phatr3_J13675,756,572,748,999,840,939,539,639
Phatr3_J7626,5373,4792,4591,6154,6193,5341,2419,2888
Phatr3_J21275,5256,4023,3189,3632,4498,3549,1060,1279
Phatr3_J47005,2290,2112,1389,2273,2220,2146,1234,1422
Phatr3_J47006,7328,6061,8575,11274,10480,8840,1758,2305
Phatr3_J47007,725,763,505,738,778,568,675,776
Phatr3_EG01169,213,158,125,102,135,151,51,44
Phatr3_J47008,2393,1586,1899,1498,1903,1700,1771,2314
Phatr3_J13789,5979,7600,4712,6110,8933,6407,2669,3432
Phatr3_J13691,1333,1097,1351,1297,1452,1341,654,924
Phatr3_J37105,856,708,771,867,773,945,384,417
Phatr3_J47010,3167,2231,1931,2895,3223,2623,1721,1774
Phatr3_J47011,1546,1152,934,1315,1297,1222,766,833
Phatr3_J47012,2627,2113,1786,2626,2758,2425,2931,3100
Phatr3_J37109,312,245,147,302,298,310,480,569
Phatr3_EG02526,2367,2555,2106,3897,2979,3235,6916,8715
Phatr3_J37111,421,286,303,329,278,367,329,423
Phatr3_J47014,935,932,362,544,473,538,281,216
Phatr3_J47015,745,786,495,740,685,473,1445,1632
Phatr3_J51026,1739,1564,1281,1714,1744,1419,837,1095
Phatr3_J47017,524,526,241,538,523,371,290,308
Phatr3_EG01209,312,200,150,190,167,215,217,198
Phatr3_J28412,505,390,360,359,436,418,406,395
Phatr3_J47019,1527,1236,1292,1282,1458,1205,1672,1591
Phatr3_J47020,455,494,642,741,804,548,3977,4373
Phatr3_EG01177,129,83,127,118,144,109,1455,1679
Phatr3_J47022,1798,1630,1021,1483,1675,1329,1779,1910
Phatr3_J47023,1928,2351,767,1155,1208,1051,1011,1206
Phatr3_J21290,626,472,373,589,489,483,306,353
Phatr3_EG01162,436,299,315,461,463,368,685,770
Phatr3_J47025,838,593,625,644,655,653,589,648
Phatr3_J37124,405,293,327,332,305,397,900,861
Phatr3_J47026,598,499,368,330,208,322,2928,3299
Phatr3_J47027,1819,2024,1581,1660,1530,1826,611,718
Phatr3_J37127,252,308,204,313,400,335,114,166
Phatr3_J13791,474,823,565,936,865,616,254,313
Phatr3_J21296,323,181,1152,1985,1566,1182,362,437
Phatr3_J37130,773,749,409,553,718,527,502,578
Phatr3_J37131,2255,2182,1202,2382,2180,1989,1287,1457
Phatr3_J47032,1457,1416,1361,1666,1635,1414,1698,2083
Phatr3_J37133,420,275,330,292,341,305,135,248
Phatr3_EG02334,905,970,574,834,843,759,1254,1354
Phatr3_J37136,309,331,290,370,306,312,205,250
Phatr3_J13617,25,23,17,21,33,15,1165,1265
Phatr3_EG01174,2119,2134,2251,2521,2609,2099,1069,1246
Phatr3_J47036,1457,1239,819,1048,1214,1094,1814,2072
Phatr3_J28431,955,1025,603,848,852,852,817,744
Phatr3_J47038,1169,1194,1057,1120,1220,863,2469,3093
Phatr3_J47039,4231,3903,2825,3478,3495,3517,5012,5538
Phatr3_J28433,1369,1177,1774,1480,1504,1351,1276,1662
Phatr3_J47041,285,336,345,465,460,326,455,574
Phatr3_J37144,167,162,106,168,153,87,365,482
Phatr3_J47042,225,170,191,178,214,193,381,420
Phatr3_J47043,705,498,550,596,702,603,335,386
Phatr3_J47045,2205,1414,1762,1824,2276,1877,748,755
Phatr3_J13582,1059,613,653,739,827,738,1346,1545
Phatr3_EG01184,433,432,374,557,501,371,220,226
Phatr3_J47047,284,163,118,111,112,115,123,179
Phatr3_J21316,1051,1242,563,823,1035,687,805,936
Phatr3_J47049,297,249,265,279,243,226,261,286
Phatr3_J47050,418,314,341,334,292,366,566,516
Phatr3_J5419,589,442,544,500,538,486,304,402
Phatr3_J47052,897,629,550,446,490,544,732,904
Phatr3_J47053,996,991,894,1356,1317,897,172,289
Phatr3_J47054,369,401,279,328,433,279,330,393
Phatr3_EG01214,0,0,0,0,0,0,0,0
Phatr3_J28445,11810,9800,8712,8575,9566,8306,2557,3662
Phatr3_J54686,8255,11900,4483,7736,9774,5176,11279,13139
Phatr3_J47056,738,768,363,451,399,521,132,153
Phatr3_J47057,1431,1025,1080,981,1084,1292,1407,1508
Phatr3_J47058,560,835,163,145,139,168,253,253
Phatr3_J47059,243,195,175,287,288,289,368,460
Phatr3_J37164,587,358,571,831,716,886,1072,1271
Phatr3_J47060,435,411,411,561,572,608,302,382
Phatr3_J47061,587,472,354,483,621,540,483,481
Phatr3_J47062,1811,1696,1383,1699,1523,1347,602,789
Phatr3_J21323,8149,10141,10297,12600,14165,10693,3013,4242
Phatr3_J13682,7311,8904,6904,9235,8581,8380,1830,2394
Phatr3_J13820,908,1051,175,310,253,275,618,605
Phatr3_J37171,2898,2441,4340,5200,5458,4072,770,870
Phatr3_J47067,2447,3124,1224,1979,2086,1973,718,870
Phatr3_EG01196,0,0,0,0,0,0,0,0
Phatr3_J47068,1036,661,691,551,866,894,1685,1873
Phatr3_J47069,653,695,515,687,792,618,540,613
Phatr3_J13578,922,794,783,1251,1428,1221,612,633
Phatr3_EG01188,789,738,623,916,851,769,706,899
Phatr3_J37176,110,95,186,270,249,216,90,59
Phatr3_J47071,416,316,208,272,355,324,282,271
Phatr3_J47072,1631,1188,1266,1313,1393,1413,1678,1729
Phatr3_J6626,476,504,476,622,712,515,342,473
Phatr3_J13757,2,16,6,9,23,2,3,46
Phatr3_EG01168,0,0,0,0,0,0,1,3
Phatr3_J37181,351,284,234,249,319,230,300,265
Phatr3_J47075,452,530,469,574,488,495,362,424
Phatr3_J47076,225,190,109,198,199,205,110,127
Phatr3_EG01199,1,4,0,5,5,8,16,11
Phatr3_EG02330,140,157,113,174,180,142,123,154
Phatr3_J13549,490,546,452,656,611,511,258,261
Phatr3_J47078,221,180,148,159,185,201,142,221
Phatr3_J47079,795,550,682,1180,1281,688,474,652
Phatr3_J47080,838,1025,780,1169,1246,797,742,847
Phatr3_J54688,3015,1594,1860,1706,1912,1925,1444,1651
Phatr3_J47082,121,119,89,119,118,114,122,134
Phatr3_J5491,2525,2133,2226,2117,2692,1985,5997,6846
Phatr3_EG01163,0,0,0,0,0,0,0,0
Phatr3_J47084,378,303,255,323,280,261,327,392
Phatr3_J47085,619,463,452,588,585,530,497,570
Phatr3_J21350,1757,2382,2069,2592,3096,1981,2496,2720
Phatr3_J21354,1114,1034,1007,1202,1335,1162,2385,2451
Phatr3_J28482,1288,1226,884,876,1077,1032,5101,5421
Phatr3_J37198,362,268,213,270,255,297,136,216
Phatr3_J42100,1652,1273,989,1074,1035,1214,1099,1034
Phatr3_J47090,309,192,263,289,294,337,1370,1561
Phatr3_J37201,717,563,637,762,823,729,393,484
Phatr3_J37202,94,197,119,214,191,160,66,119
Phatr3_EG01186,0,0,0,0,0,0,0,0
Phatr3_J47092,1404,1606,1074,1233,1574,1179,724,831
Phatr3_J47093,325,248,248,314,382,298,194,232
Phatr3_J47094,360,296,232,315,327,264,1662,1883
Phatr3_J47095,499,360,384,435,466,464,672,801
Phatr3_J47096,828,496,612,524,610,635,1062,979
Phatr3_J3251,577,507,421,567,604,524,1147,1324
Phatr3_J47097,291,291,266,311,503,282,590,722
Phatr3_J13622,5229,4409,3561,5438,5448,4340,3332,3759
Phatr3_J47099,1657,1578,1881,2525,2156,1897,1231,1507
Phatr3_EG01166,179,174,108,198,215,243,433,534
Phatr3_EG01161,212,185,204,211,203,230,575,671
Phatr3_EG01180,109,75,116,116,105,114,307,325
Phatr3_J37212,604,427,441,445,483,451,633,661
Phatr3_J47101,701,574,584,546,746,696,654,694
Phatr3_J13721,418,350,263,410,442,406,478,473
Phatr3_J37215,602,415,520,525,592,584,697,816
Phatr3_EG01194,0,0,0,0,0,0,0,1
Phatr3_J47103,200,158,609,1087,966,246,207,608
Phatr3_J47104,3858,2687,2075,3034,3093,2943,1818,1942
Phatr3_J37218,1,0,2,0,0,0,7,1
Phatr3_EG01165,0,0,0,0,0,0,0,0
Phatr3_J21369,449,350,323,312,325,339,471,552
Phatr3_J37220,0,0,0,0,0,0,0,0
Phatr3_EG01190,0,0,0,0,0,0,0,0
Phatr3_EG02332,0,0,0,1,0,0,0,0
Phatr3_EG01189,0,0,0,0,0,0,0,0
Phatr3_J37223,218,216,309,275,344,277,156,182
Phatr3_J47106,60,68,30,45,24,25,7,6
Phatr3_EG01176,0,0,0,0,0,0,0,0
Phatr3_EG01179,0,0,0,0,0,0,0,0
Phatr3_EG01192,0,0,0,1,1,0,0,0
Phatr3_EG01210,0,0,0,0,0,0,0,0
Phatr3_J37225,0,0,0,0,3,0,2,2
Phatr3_EG01216,0,0,0,0,0,0,1,5
Phatr3_J37226,2,0,0,0,0,0,1,0
Phatr3_EG02066,0,0,0,0,0,0,0,0
Phatr3_EG02068,0,0,11,0,0,1,0,2
Phatr3_EG02063,0,1,0,0,0,0,1,0
Phatr3_EG02058,0,0,0,0,0,0,0,0
Phatr3_EG02065,0,1,4,0,0,0,6,10
Phatr3_J47107,506,525,428,557,565,522,972,1205
Phatr3_EG02336,886,853,427,477,467,517,3025,2938
Phatr3_J37232,34,36,23,20,30,20,17,35
Phatr3_EG01182,0,0,0,0,0,0,0,0
Phatr3_J47109,74,63,25,38,46,51,24,38
Phatr3_J37234,135,105,86,99,119,69,92,95
Phatr3_J47110,1167,1028,741,1010,1052,1032,712,752
Phatr3_J13710,386,318,264,212,274,234,412,498
Phatr3_J37237,109,62,25,49,57,36,383,395
Phatr3_J47112,1279,934,916,804,922,1052,1038,1240
Phatr3_J47113,667,629,456,659,821,610,857,1024
Phatr3_EG01197,23,39,40,31,53,22,57,87
Phatr3_J37240,0,0,0,0,0,0,0,0
Phatr3_EG01187,0,0,0,0,0,0,0,0
Phatr3_EG02059,0,0,0,0,0,0,0,0
Phatr3_EG02060,0,0,0,0,0,0,0,0
Phatr3_J47114,772,654,442,433,572,554,1315,1643
Phatr3_J37243,166,182,109,127,138,106,53,86
Phatr3_J47115,649,780,578,581,635,543,458,520
Phatr3_J47116,767,823,397,645,613,563,382,424
Phatr3_EG02333,2171,1652,2056,1991,2078,1923,2159,2360
Phatr3_J47119,541,435,427,529,495,529,1300,1439
Phatr3_J47120,803,611,398,551,581,518,320,382
Phatr3_J13590,1059,941,984,1368,1268,1195,921,1128
Phatr3_J47122,1265,978,950,979,1039,1034,794,830
Phatr3_J47123,468,397,253,299,334,305,314,308
Phatr3_J37253,526,572,176,288,277,305,226,251
Phatr3_J37254,484,430,255,246,295,343,261,313
Phatr3_J13777,2198,1831,1295,1512,1708,1463,1558,1619
Phatr3_J47127,465,441,322,571,465,405,1437,1503
Phatr3_J37257,800,509,426,454,652,517,237,235
Phatr3_J7342,580,316,630,545,589,544,231,296
Phatr3_J47129,1212,1063,929,1342,1351,1072,1884,2028
Phatr3_J37260,150,126,122,153,167,91,337,318
Phatr3_J21379,442,312,332,402,360,336,403,456
Phatr3_J13581,1727,1468,1174,1433,1179,1320,692,819
Phatr3_J52173,734,619,399,435,519,605,475,441
Phatr3_J47133,207,215,74,158,203,148,50,39
Phatr3_J47134,2749,2030,2331,2699,2940,3034,791,959
Phatr3_EG01215,0,0,0,0,0,0,0,0
Phatr3_J37266,129,127,123,166,169,153,124,200
Phatr3_J37267,102,84,73,104,133,119,111,85
Phatr3_J37268,3046,1582,2323,2337,2478,2297,668,810
Phatr3_EG01206,244,340,216,329,355,189,365,480
Phatr3_J52174,8151,5472,5470,6691,8657,6161,1482,1758
Phatr3_EG01203,184,140,114,79,97,109,177,184
Phatr3_J37270,703,497,653,744,784,648,239,278
Phatr3_J21388,3757,2528,3230,2997,3205,2980,2593,2781
Phatr3_EG02067,13,6,25,27,35,30,27,31
Phatr3_EG02061,7,3,10,22,21,16,51,39
Phatr3_J13779,678,499,655,650,620,645,510,505
Phatr3_J13838,593,612,540,585,581,498,384,457
Phatr3_J47140,1957,1509,1294,1694,1846,1430,386,542
Phatr3_J47141,274,266,202,274,430,252,141,174
Phatr3_J47142,753,597,507,469,686,570,636,618
Phatr3_J47143,374,231,181,233,237,195,476,514
Phatr3_EG02335,11068,7023,8026,6691,8702,6967,3815,4176
Phatr3_J47145,39,90,84,137,155,61,147,269
Phatr3_EG01185,0,0,0,0,0,0,0,0
Phatr3_J47146,462,335,209,289,352,317,682,799
Phatr3_J13725,3739,4326,1319,1439,1669,1421,735,949
Phatr3_J37283,8771,6545,1099,1831,1401,1165,1516,1609
Phatr3_J47148,1006,750,560,648,851,662,944,1081
Phatr3_J47149,304,214,158,230,273,245,347,369
Phatr3_J47150,2155,1055,1071,969,1201,1183,965,1125
Phatr3_J54699,3128,2159,2045,2192,2349,2288,1884,2041
Phatr3_J47152,75,163,99,267,222,52,39,93
Phatr3_EG01211,0,0,0,0,0,0,0,0
Phatr3_J2208,931,585,575,695,807,740,721,779
Phatr3_J47154,934,737,757,808,927,830,596,720
Phatr3_J37291,630,529,379,393,382,374,352,354
Phatr3_J47155,1342,1115,728,737,959,874,2097,2070
Phatr3_J8301,911,867,655,1119,1253,1131,618,817
Phatr3_J47157,388,294,555,789,816,705,620,683
Phatr3_J47158,557,355,588,700,608,520,550,663
Phatr3_EG02064,2996,1882,1413,1996,2111,1825,1427,1599
Phatr3_EG02062,7864,6675,7095,9070,11036,7114,1846,2525
Phatr3_J37297,0,0,0,0,0,0,0,1
Phatr3_J47160,639,554,438,536,640,578,317,478
Phatr3_EG02056,0,0,0,0,0,0,0,2
Phatr3_EG02054,0,0,0,0,0,0,0,0
Phatr3_EG01160,0,0,0,0,0,0,0,0
Phatr3_EG01193,0,0,0,0,0,0,0,0
Phatr3_EG01191,0,0,0,0,0,0,0,0
Phatr3_EG01217,0,0,0,0,0,0,0,0
Phatr3_EG01201,0,0,0,0,0,0,0,1
Phatr3_EG01213,0,0,0,0,0,0,0,0
Phatr3_EG01218,0,0,0,0,0,0,0,0
Phatr3_J37300,0,0,0,0,0,0,0,0
Phatr3_J47161,438,296,276,376,393,401,442,538
Phatr3_EG01200,4097,3425,2275,3526,4329,2748,1476,1861
Phatr3_J47163,298,210,253,293,339,291,175,248
Phatr3_J47164,466,453,284,386,449,336,645,647
Phatr3_J37305,770,514,592,543,679,544,274,431
Phatr3_J47165,633,482,468,547,510,552,359,413
Phatr3_J47166,125,95,108,96,146,115,245,312
Phatr3_J28533,3067,2343,2366,1945,2495,1771,1545,1923
Phatr3_J47167,693,310,508,370,401,355,543,615
Phatr3_J47168,608,423,523,495,658,579,594,545
Phatr3_J21410,2025,1423,1356,1592,1994,1423,646,866
Phatr3_J47169,211,174,123,122,154,125,138,186
Phatr3_EG01167,0,0,0,0,0,0,0,0
Phatr3_J47170,153,204,60,116,154,97,85,80
Phatr3_J47171,462,315,297,243,275,301,298,308
Phatr3_J47172,367,381,228,295,353,305,304,294
Phatr3_J4896,778,682,676,855,956,816,427,637
Phatr3_J47174,141,177,167,149,189,171,319,321
Phatr3_J47175,692,536,369,311,356,357,1188,1295
Phatr3_J47176,981,725,853,784,1099,849,374,471
Phatr3_EG01208,908,820,434,674,671,648,324,340
Phatr3_EG01156,0,0,0,0,0,0,0,0
Phatr3_J47178,5715,6218,4262,6345,7580,4539,1709,2355
Phatr3_J47179,878,470,652,656,747,642,373,446
Phatr3_J47180,837,788,544,702,845,660,425,589
Phatr3_J47181,2199,1896,1687,1996,1887,2274,431,441
Phatr3_J47182,928,825,541,586,754,784,256,303
Phatr3_J47183,2256,1398,1155,1258,1928,1202,440,529
Phatr3_J47184,2340,1874,1575,2269,2216,1905,1988,1952
Phatr3_J47185,362,185,262,264,334,291,257,267
Phatr3_EG01195,4,0,5,1,0,1,4,8
Phatr3_EG01207,25,14,27,21,16,11,19,34
Phatr3_J37328,63,79,53,42,51,48,58,60
Phatr3_J47186,2942,2090,1636,1830,2147,2071,1646,1787
Phatr3_J47187,1632,1342,1442,1453,1367,1899,985,1088
Phatr3_J42104,5337,6176,5521,8456,8860,6420,2021,3096
Phatr3_J47188,2745,1913,1386,1373,1753,1709,1349,1603
Phatr3_J54703,668,605,484,605,603,571,781,743
Phatr3_J13700,218,280,178,269,330,218,200,240
Phatr3_J21420,1626,1419,980,1441,1347,1137,587,653
Phatr3_J7072,719,704,552,662,674,592,390,490
Phatr3_J47192,4318,3912,5969,7267,7471,5960,2098,2388
Phatr3_J47193,1901,1689,1248,2038,2165,1733,1911,1924
Phatr3_EG01198,369,301,305,232,308,294,356,317
Phatr3_EG01181,1860,1381,1470,1377,1772,1660,1331,1610
Phatr3_J28551,3918,2531,2182,2868,2895,2980,2321,2484
Phatr3_EG01212,498,373,208,252,244,195,142,153
Phatr3_J21430,2493,2310,1535,2491,2184,2072,1573,1667
Phatr3_J37341,8352,6124,4295,7306,8212,6453,5250,5822
Phatr3_J13602,741,615,472,726,872,664,1042,1023
Phatr3_J47198,573,762,125,220,269,185,158,127
Phatr3_EG01205,570,487,455,442,521,390,1000,1315
Phatr3_J47199,580,474,385,699,540,461,447,511
Phatr3_J47200,347,352,123,221,248,129,209,299
Phatr3_J51040,2768,1877,1918,1635,2273,1756,1364,1431
Phatr3_J47203,2111,1652,1197,1460,1870,1375,5348,6140
Phatr3_J28562,4863,6106,4598,6381,6741,5912,1496,1930
Phatr3_J47205,382,278,350,393,433,421,377,383
Phatr3_EG02331,2279,1435,1440,1630,1905,1697,1034,1155
Phatr3_J21441,353,125,302,351,222,375,5861,5666
Phatr3_J37354,22,3,22,11,14,24,54,47
Phatr3_J13643,284,300,302,335,308,306,394,425
Phatr3_J47209,663,578,567,490,625,577,519,583
Phatr3_J28568,2113,1529,707,1056,1204,1002,1450,1422
Phatr3_J47212,650,549,420,566,554,513,421,451
Phatr3_J13662,7622,7343,5447,8599,8692,6567,5118,6131
Phatr3_J47215,1544,2317,1472,2284,2496,1493,684,878
Phatr3_J37363,954,637,990,927,964,931,570,707
Phatr3_J47216,610,414,396,548,730,444,242,318
Phatr3_J47217,121,96,95,100,115,123,202,230
Phatr3_J47218,452,395,323,519,520,347,292,375
Phatr3_J37367,1291,425,1513,2261,1610,1870,669,760
Phatr3_EG02328,566,347,795,1344,1126,933,292,272
Phatr3_J28577,657,600,597,719,910,681,481,536
Phatr3_J37371,1108,911,898,1077,1107,1121,1413,1519
Phatr3_J37372,825,789,797,798,714,766,782,968
Phatr3_J47222,386,410,298,317,417,347,239,292
Phatr3_J47223,529,397,365,356,432,408,528,641
Phatr3_J47224,347,288,213,279,309,285,493,535
Phatr3_EG01172,986,867,987,1039,1153,999,470,620
Phatr3_J47226,2125,1419,1472,1555,1635,1592,909,1118
Phatr3_J47227,515,417,345,431,515,363,701,765
Phatr3_J21455,4184,2702,2221,3542,3521,3411,940,1000
Phatr3_J47229,1469,1105,1191,1359,1359,1515,514,625
Phatr3_J47230,2002,1326,1330,1353,1153,1461,1134,1195
Phatr3_J47231,1690,1183,1058,1201,1284,1225,1423,1546
Phatr3_J47232,1480,1120,1007,1042,1151,1110,1037,1241
Phatr3_J47233,1118,692,572,650,740,594,491,623
Phatr3_J47234,202,98,98,81,80,101,82,107
Phatr3_J47235,861,752,598,489,655,585,430,540
Phatr3_EG01170,602,486,408,384,455,470,278,347
Phatr3_J47237,350,304,388,310,421,329,215,283
Phatr3_J21456,1337,1125,873,804,1096,1035,1089,1099
Phatr3_J47239,0,0,1,0,0,0,22,26
Phatr3_EG00885,111,139,217,337,286,151,276,573
Phatr3_EG02301,7380,6534,3525,5599,5901,4580,4347,5372
Phatr3_J37393,176,113,98,101,69,98,76,95
Phatr3_J47242,876,764,440,535,471,565,335,400
Phatr3_J47243,798,537,450,386,486,501,521,491
Phatr3_EG00921,161,154,57,75,108,129,151,152
Phatr3_J47245,257,288,201,226,258,270,259,268
Phatr3_J47246,648,483,403,377,394,444,402,453
Phatr3_J37399,83,87,66,64,66,80,69,56
Phatr3_EG00895,0,0,0,0,0,0,0,0
Phatr3_EG00874,0,0,0,0,0,0,0,0
Phatr3_EG00891,0,0,0,0,0,0,0,0
Phatr3_EG00867,0,0,0,0,0,0,0,0
Phatr3_EG00866,2,0,0,1,0,1,2,1
Phatr3_EG00913,0,0,0,0,0,0,0,0
Phatr3_EG00944,0,0,0,0,0,0,0,0
Phatr3_J37400,0,0,0,0,0,0,0,0
Phatr3_EG00910,0,0,0,0,0,0,0,0
Phatr3_J37401,0,0,0,0,0,0,0,0
Phatr3_EG02022,0,0,0,0,0,0,0,0
Phatr3_EG02020,0,0,0,0,0,0,0,0
Phatr3_EG00916,0,0,0,0,0,0,0,0
Phatr3_EG00918,0,0,0,0,0,0,0,0
Phatr3_EG00903,0,0,0,0,0,0,0,0
EPrPhatr3G00000013174,588,734,944,1416,1125,576,346,886
Phatr3_J37403,0,0,0,0,0,0,0,0
Phatr3_EG00893,0,0,0,0,0,0,0,0
Phatr3_EG00894,0,0,0,0,0,0,0,0
Phatr3_EG00872,0,0,0,0,0,0,0,0
Phatr3_EG00896,0,0,0,0,0,0,0,0
Phatr3_EG00898,20,11,71,24,61,29,9,17
EPrPhatr3G00000013183,54796,30125,92791,40495,63091,61848,37933,40603
Phatr3_EG00919,0,0,0,0,0,0,0,0
Phatr3_J37404,3,1,0,1,0,0,0,0
Phatr3_EG00917,0,0,0,0,0,0,0,0
Phatr3_J37405,0,1,0,0,1,0,0,0
Phatr3_EG02023,0,0,0,0,0,0,0,0
Phatr3_EG02019,0,0,0,0,0,0,0,0
Phatr3_J47247,2549,1788,1865,2070,2328,2177,1698,1976
Phatr3_J37408,0,0,0,0,0,0,1,3
Phatr3_EG00937,0,0,0,0,0,0,0,0
Phatr3_J54709,1595,1433,967,1142,1308,1218,1971,1880
Phatr3_J47249,977,972,395,544,651,537,478,542
Phatr3_J47250,1078,872,574,660,894,823,662,718
Phatr3_J28585,1569,1290,630,822,973,726,545,672
Phatr3_J47252,615,465,268,280,281,248,251,347
Phatr3_EG00881,120,187,122,124,175,128,79,71
Phatr3_J47253,1042,899,580,864,817,775,362,429
Phatr3_J47254,391,430,271,519,564,400,711,920
Phatr3_J47255,920,691,712,721,739,683,470,638
Phatr3_J37417,267,210,192,287,256,189,185,176
Phatr3_J47256,187,101,223,209,194,159,432,343
Phatr3_EG02299,1257,847,658,905,1030,836,1055,1213
Phatr3_J47258,806,486,298,437,584,514,1608,1744
Phatr3_EG00908,0,3,0,3,2,0,1,1
Phatr3_J54710,689,946,312,409,379,449,182,266
Phatr3_J47259,1290,1256,397,501,527,512,385,437
Phatr3_EG00922,12,7,4,15,20,3,6,13
Phatr3_J8524,0,0,0,0,0,0,0,0
Phatr3_EG00936,0,1,0,2,1,0,0,2
Phatr3_EG00904,2,1,1,0,1,2,0,2
Phatr3_J47260,12,26,5,13,38,13,15,20
Phatr3_J37425,323,111,245,167,325,114,104,85
Phatr3_EG00938,261,103,272,154,403,85,27,57
Phatr3_J52198,1836,1673,1764,2294,2287,1948,1079,1325
Phatr3_J47263,609,581,457,596,710,503,214,245
Phatr3_EG02016,456,401,165,318,365,316,113,151
Phatr3_EG02017,2516,1970,1207,1317,1555,1852,745,808
Phatr3_EG00883,348,361,367,406,454,325,301,426
Phatr3_J47265,892,615,634,689,718,845,382,450
Phatr3_J14145,2010,2598,693,1008,864,1077,360,389
Phatr3_J52200,2120,2001,3634,4491,4518,3567,999,1166
Phatr3_J47268,586,552,555,611,785,543,804,953
Phatr3_EG00868,557,460,415,458,577,507,1672,1549
Phatr3_J47270,2705,2156,1855,2139,2312,2120,3112,3470
Phatr3_J47271,461,480,405,467,611,448,822,882
Phatr3_J37436,348,234,263,300,287,277,530,511
Phatr3_J21485,2644,2875,2210,3116,2924,2733,1296,1646
Phatr3_J47273,676,555,469,643,742,622,766,782
Phatr3_J54718,708,678,759,773,869,623,1708,2183
Phatr3_J37440,181,139,150,118,159,164,282,323
Phatr3_EG00888,0,0,0,0,0,0,0,0
Phatr3_J37441,261,208,242,312,292,264,397,519
Phatr3_J47275,1407,1068,880,1165,1200,1188,1608,1875
Phatr3_J37443,231,194,326,355,392,294,353,415
Phatr3_J47276,1832,1341,1125,1159,1355,1500,970,908
Phatr3_J47277,618,593,494,732,790,590,542,616
Phatr3_EG00909,2,14,9,13,17,8,10,14
Phatr3_J7923,863,1077,729,984,1065,736,307,433
Phatr3_J47278,1906,1445,1947,1631,1919,1591,2054,2354
Phatr3_J47279,435,334,1532,1140,1802,589,11380,11593
Phatr3_J47280,703,703,320,533,625,548,370,396
Phatr3_J47281,1813,1359,1393,1298,1358,1625,949,1152
