gene_name,Asn_1,Asn_2,Asn_3,Nitrate_1,Nitrate_2,Nitrate_3,Ni_N1,Ni_N2,Ni_N3,Ni_SM1,Ni_SM2,Ni_SM3
Phatr3_J22622,2128,2249,2229,1165,2156,1171,2515,1815,3111,1119,1363,2220
Phatr3_J48664,2378,1526,3138,1790,2062,1295,2159,1921,2900,935,1134,2035
Phatr3_EG00472,957,605,1070,557,657,628,1112,699,1157,842,864,1253
Phatr3_J48666,1313,925,1915,934,908,629,1133,1210,1683,953,1121,2587
Phatr3_J39186,391,293,437,249,292,231,274,264,381,289,364,480
Phatr3_J48667,1136,531,1019,568,633,274,587,772,1555,548,688,1233
Phatr3_J48668,1161,1083,1474,951,1039,1086,1200,1055,1489,1152,1387,2598
Phatr3_EG01961,1572,1084,1659,887,1439,1125,1380,1205,1423,961,1054,1356
Phatr3_EG01954,1048,576,1468,793,554,670,631,695,967,794,982,3358
Phatr3_J22629,1656,1063,2006,1129,1149,1155,1363,1371,1841,1884,1853,6023
Phatr3_J29758,3670,2986,4599,3591,4405,3569,4740,3180,5279,4458,5128,9547
Phatr3_EG00500,0,0,0,0,0,0,0,0,0,0,0,0
Phatr3_J48672,908,1082,1229,268,336,36,393,410,651,328,385,1071
Phatr3_J48673,327,219,445,211,267,263,303,227,357,130,165,276
Phatr3_J48674,1480,1358,1828,921,1468,1540,1458,1079,1846,245,225,333
Phatr3_J48675,2143,1672,2677,1401,1715,2540,2060,1677,2371,730,850,1703
Phatr3_EG01963,2415,2153,3175,1206,2106,1410,2389,1825,2812,1266,1433,2917
Phatr3_EG01962,19892,12334,26036,13006,14204,11117,16804,14451,20242,5702,6673,14991
Phatr3_J48677,536,367,771,427,366,219,380,477,664,645,770,1558
Phatr3_J48678,300,312,516,245,258,245,278,219,328,333,455,1528
Phatr3_J48679,470,302,623,334,371,396,359,303,487,282,237,621
Phatr3_J48680,14101,12461,14024,10775,17207,8671,17628,13309,24474,6192,7736,9395
Phatr3_EG02259,825,727,1189,604,728,789,906,752,1058,925,1155,2427
Phatr3_J15140,4704,3658,6490,3203,3948,3400,5482,4225,6049,2349,2782,7351
Phatr3_J48683,412,214,408,399,235,393,177,266,635,473,617,838
Phatr3_J48684,405,261,495,244,267,610,406,222,426,782,1043,1651
Phatr3_J48685,402,306,631,287,272,400,370,340,423,346,422,707
Phatr3_J48686,1144,1071,1245,732,1084,207,949,937,1606,415,466,952
Phatr3_J48687,281,260,596,229,198,168,281,237,288,186,179,983
Phatr3_J15214,571,685,775,498,649,430,733,516,731,283,320,445
Phatr3_J39209,185,236,258,123,160,31,146,161,199,123,156,288
Phatr3_J48689,711,542,796,408,475,416,576,570,747,601,579,863
Phatr3_EG00481,355,261,542,176,183,201,213,218,303,1658,1919,5695
Phatr3_J15121,1994,1619,2714,1261,1448,863,1591,1369,2062,1532,1768,4738
Phatr3_J48691,6448,6971,9086,5674,7491,6341,7421,5705,8145,17323,20196,56819
Phatr3_J39214,270,195,400,259,186,207,248,236,358,370,481,1451
Phatr3_J48692,1925,1436,2601,1556,1561,1394,1838,1422,2343,2836,2815,7802
Phatr3_J48693,348,246,504,212,363,309,444,265,395,1835,1855,4512
Phatr3_J39217,151,159,313,91,192,174,308,176,309,597,677,1320
Phatr3_J39218,55,54,88,73,59,41,102,64,97,389,404,980
Phatr3_J48694,1731,1906,2248,1788,2871,1864,2850,2107,3477,1446,1682,2233
Phatr3_J48695,962,629,1123,458,533,702,825,676,911,347,394,660
Phatr3_EG00476,1,0,2,0,0,0,0,0,0,2,0,0
Phatr3_J39221,2,0,1,2,0,4,0,1,1,1,1,9
Phatr3_EG00485,0,0,4,0,2,1,0,0,0,0,0,6
Phatr3_EG00474,0,0,0,0,0,0,0,0,0,1,0,0
Phatr3_EG00469,0,0,0,0,0,0,0,0,0,0,2,0
Phatr3_EG00475,0,0,0,0,0,0,0,2,1,0,0,0
Phatr3_EG00464,0,0,0,0,0,0,0,0,0,0,0,0
Phatr3_EG00478,0,0,0,1,0,0,2,0,0,0,0,0
Phatr3_J39222,0,0,0,0,0,0,0,0,0,0,0,0
Phatr3_EG00513,0,0,0,0,0,0,0,0,0,8,0,0
Phatr3_J39223,0,0,0,0,0,0,0,0,0,40,81,177
Phatr3_J48696,2140,1978,3059,890,1156,970,1175,1236,1574,578,592,1354
Phatr3_J48697,200,148,292,61,98,223,121,101,130,202,213,479
Phatr3_J48698,2351,1636,3503,1200,1356,1484,1283,1382,2045,3261,3329,11092
Phatr3_J48699,9367,10362,12570,10937,13047,4086,12816,12367,18498,7261,9393,12992
Phatr3_J48700,707,517,886,487,497,363,597,572,784,1557,1496,4771
Phatr3_J48701,274,194,374,190,149,55,242,221,344,290,348,502
Phatr3_J48702,1914,1362,2109,859,1466,842,1317,1054,2027,389,815,514
Phatr3_J48703,310,277,407,219,195,297,298,201,252,86,89,236
Phatr3_J39232,47,33,107,57,62,42,47,33,58,108,104,389
Phatr3_J48704,1592,550,1152,810,1362,1227,1214,784,1066,2486,2423,7829
Phatr3_J15217,6058,2418,4982,856,1864,2641,1881,1225,1748,7416,6855,15267
Phatr3_J39235,12,8,21,5,31,9,8,14,15,234,254,1047
Phatr3_J39236,1,0,0,17,31,0,51,42,94,2,0,0
Phatr3_J39237,0,0,0,0,0,0,0,0,0,2,0,0
Phatr3_J39238,16,9,37,18,28,23,7,19,36,26,27,71
Phatr3_J944,9,31,29,22,24,55,21,7,28,35,45,120
Phatr3_J48707,1241,1244,1535,1489,1872,1355,1773,2012,3264,1563,1974,2834
Phatr3_J48708,693,514,924,699,828,584,872,788,1152,681,771,1488
Phatr3_EG01959,822,809,1174,702,777,403,790,879,1010,860,818,2486
Phatr3_EG01960,71,51,82,49,36,32,49,68,83,88,86,432
Phatr3_J39243,1710,1658,2434,931,1145,417,1040,878,1322,536,631,1102
Phatr3_J39244,0,0,0,0,1,0,0,0,0,0,0,0
Phatr3_J48710,861,658,1317,658,602,524,745,740,894,802,832,2174
Phatr3_J48711,147,146,267,116,147,200,151,107,181,944,1111,2454
Phatr3_EG02452,1535,1333,2436,1188,1062,464,1142,1144,1728,893,1066,2579
Phatr3_J22658,529,844,758,192,302,35,274,237,435,127,166,252
Phatr3_J22659,1019,870,1182,706,920,650,1031,1080,1469,733,739,1107
Phatr3_EG00391,418,285,634,359,254,291,373,414,525,428,544,1828
Phatr3_J48715,121,93,202,95,116,118,138,132,143,145,130,332
Phatr3_J39252,828,616,1194,769,835,776,930,715,1017,401,559,905
Phatr3_J39253,107,89,101,29,75,101,76,67,81,114,107,321
Phatr3_J15371,1301,699,978,1654,1863,950,1739,1750,3198,1728,1978,3106
Phatr3_J48717,936,772,1292,719,745,847,880,929,1282,3116,3279,8213
Phatr3_J48718,584,370,776,512,271,506,408,390,503,2224,2341,6654
Phatr3_J48720,1145,1142,1638,685,866,676,1054,868,1281,1641,1905,4037
Phatr3_J22666,1662,1600,2129,1053,1539,417,1313,1183,2041,633,820,1416
Phatr3_EG00362,305,269,463,259,204,136,297,277,374,144,119,403
Phatr3_J29793,1096,1024,1628,884,923,360,1253,1112,1664,561,674,1433
Phatr3_EG00368,389,357,429,210,505,194,481,423,655,66,64,96
Phatr3_J48723,1006,956,1086,797,1255,662,1229,1112,2082,1134,1253,2101
Phatr3_J48724,881,581,1122,536,592,669,777,562,759,442,503,1113
Phatr3_EG00405,280,277,403,184,371,358,492,246,369,407,446,1111
Phatr3_J48725,3645,2136,5795,2734,2513,3508,3284,2334,3369,3735,4182,11855
Phatr3_J48726,4196,2822,5089,1665,2686,1611,3055,2505,3249,1550,1719,2845
Phatr3_J39265,4,0,9,8,2,8,11,3,8,13,39,82
Phatr3_J39266,56,42,109,54,42,88,62,51,87,43,30,93
Phatr3_EG00385,0,1,4,4,3,2,0,0,2,4,10,14
Phatr3_J48727,65,59,106,35,28,29,53,25,54,55,115,184
Phatr3_EG00387,0,0,0,0,0,0,0,0,0,0,0,0
Phatr3_EG00407,433,406,548,281,361,226,400,316,436,887,891,1944
Phatr3_EG00415,134,153,255,69,51,31,109,69,80,964,1131,1907
Phatr3_J48728,5023,6469,6185,5068,7849,2091,7188,6129,10019,2033,2721,3645
Phatr3_J39269,53,42,74,46,80,35,62,44,78,100,93,199
Phatr3_EG00363,0,0,1,2,1,1,3,0,1,0,6,0
Phatr3_J7235,126,216,183,149,362,236,324,256,368,60,53,144
Phatr3_EG00413,0,0,0,0,0,0,0,0,0,0,0,0
Phatr3_J52450,917,660,1389,848,797,873,831,803,1283,377,448,790
Phatr3_J48730,31675,29867,37322,25174,28523,27511,37212,24132,42653,6890,9130,12789
Phatr3_J48731,1251,933,1341,920,1307,1361,1436,1196,1762,372,493,916
Phatr3_EG00398,236,276,445,160,217,189,321,216,249,245,348,669
Phatr3_J39274,1500,934,1677,997,1358,745,1536,1303,2026,569,648,1289
Phatr3_J48732,1572,1164,2162,1171,1340,1098,1376,1436,2074,812,884,1656
Phatr3_J22677,1526,1655,1847,770,1625,945,1445,1197,2116,3437,3939,6112
Phatr3_EG00390,18,25,48,19,28,14,38,29,24,3,2,32
Phatr3_J22680,0,0,0,0,0,0,0,0,0,0,0,0
Phatr3_J48735,21807,19695,27548,15535,20435,22982,25170,15687,27385,12177,15245,27993
Phatr3_EG00376,0,0,0,0,0,0,0,0,0,0,0,0
Phatr3_J48736,1759,1207,2228,1298,1268,1618,1593,1296,1874,390,493,1065
Phatr3_J48737,982,896,1478,686,800,799,836,731,1023,1575,1857,3587
Phatr3_J39281,436,295,651,243,291,321,274,260,365,395,436,1026
Phatr3_J39282,1974,1703,2544,980,1108,1358,1293,1230,1791,1624,1795,3610
Phatr3_J39283,263,293,315,260,272,226,352,220,356,1557,1709,2496
Phatr3_J29812,1584,934,2437,1270,611,973,1322,700,1202,440,557,1110
Phatr3_J51157,848,586,1095,959,564,784,1020,612,920,265,377,516
Phatr3_J48742,1622,1370,1979,1348,1672,841,1741,1446,2278,1174,1321,2710
Phatr3_J29821,1084,869,1570,673,901,679,945,1049,1356,854,1061,1676
Phatr3_J39288,163,88,225,85,105,155,112,117,169,226,243,593
Phatr3_J48744,411,468,623,203,285,193,320,301,384,286,289,575
Phatr3_J15393,168,150,200,359,320,390,350,246,345,1587,1810,3297
Phatr3_J48745,466,592,722,506,819,870,1158,792,949,802,844,1438
Phatr3_J48746,630,574,895,433,556,409,606,569,863,1005,1145,2785
Phatr3_J48747,935,877,1367,830,773,552,1000,967,1201,2023,2173,6420
Phatr3_EG00372,0,0,0,0,0,0,0,0,0,0,0,0
Phatr3_J29824,3718,3667,4913,2983,4631,2008,5092,3535,5134,4513,4613,12767
Phatr3_EG00408,746,344,747,926,882,427,978,447,429,354,391,496
Phatr3_J48750,1477,874,1758,1191,1018,556,1566,1108,1306,1146,1194,3934
Phatr3_J48751,169,127,222,145,112,336,182,122,149,1642,2016,3981
Phatr3_EG00373,4161,5068,6132,5792,7529,3776,8157,4059,6957,1361,2187,2976
Phatr3_J48752,198,133,345,180,208,158,312,265,360,248,257,833
Phatr3_J48753,837,681,1126,707,816,818,1167,752,952,1368,1416,4099
Phatr3_J48754,434,310,549,206,314,212,302,276,430,303,259,607
Phatr3_J48755,618,417,780,448,450,440,506,508,740,782,837,1802
Phatr3_J48756,81,113,117,65,139,89,224,115,178,155,137,505
Phatr3_EG00388,831,740,1360,824,530,261,975,531,879,974,1260,2863
Phatr3_EG00394,192,203,317,510,530,194,666,367,683,491,594,1078
Phatr3_J15341,235,291,331,287,268,89,235,226,353,426,502,1110
Phatr3_J39303,16,10,15,22,26,27,41,23,38,495,639,1119
Phatr3_J39304,1452,1775,1546,1269,1467,194,1429,1281,2174,1078,1122,2203
Phatr3_J22703,2260,1272,2683,1330,1292,143,1286,1187,1594,1544,1650,4774
Phatr3_EG02241,6375,6012,9004,3729,6233,7421,5453,3958,7089,1560,1975,5733
Phatr3_J48761,183,190,261,173,201,136,283,227,347,441,497,943
Phatr3_J48762,915,772,1131,830,1070,1097,1506,1362,2010,1320,1422,3582
Phatr3_J48763,1389,1257,2099,1048,1202,783,1246,1320,2019,1174,1235,2630
Phatr3_EG00402,1019,840,1568,1121,1297,1042,1680,1143,1595,1143,1286,2807
Phatr3_EG00403,717,1818,2133,1232,1269,1005,2624,973,1131,1464,2209,3286
Phatr3_EG02239,3507,2357,5142,2631,2525,3330,4085,2667,4035,850,895,2188
Phatr3_J48766,325,451,523,260,299,174,358,220,280,538,749,1072
Phatr3_J48767,3647,3650,4676,3331,3780,2764,4168,3429,4886,2483,3150,5044
Phatr3_J22713,10312,9664,13263,8757,10539,9469,11329,8685,13387,12127,14722,21606
Phatr3_J15355,932,840,1133,854,890,594,843,911,1378,1618,1791,4172
Phatr3_J39317,329,222,516,465,494,489,608,379,682,100,127,210
Phatr3_J15326,440,452,544,425,449,373,567,470,665,438,575,647
Phatr3_J15468,3723,3308,5038,2753,3730,3551,4256,3826,5476,3450,3898,9104
Phatr3_J48772,1415,912,1822,961,859,981,1066,1151,1765,712,990,1278
Phatr3_EG00382,144,137,353,119,93,159,157,65,143,94,164,236
Phatr3_J48773,768,584,1098,707,747,550,840,661,925,735,718,2708
Phatr3_J15495,1388,917,1606,1339,1277,1241,1510,1224,2124,926,995,1840
Phatr3_EG00366,790,687,1271,721,754,658,774,938,1138,1614,1610,4984
Phatr3_J5904,1771,1653,2822,2196,1985,1586,2159,2003,2715,4627,5221,10960
Phatr3_J15482,1002,624,1139,740,717,641,649,756,1124,597,730,1099
Phatr3_J39325,1333,1492,1954,1431,1886,1319,2296,1809,2488,722,774,1140
Phatr3_J48777,340,294,422,351,344,385,564,414,609,643,631,1465
Phatr3_EG00375,367,333,576,148,159,388,197,142,215,650,726,1683
Phatr3_J48778,957,767,1229,1049,1218,744,1220,1055,1728,1715,2004,4068
Phatr3_J42245,1226,2040,1776,660,1051,1557,2455,1061,1538,1785,2002,3030
Phatr3_J39329,231,129,257,175,175,163,209,223,240,406,412,1355
Phatr3_J4846,1606,1287,2250,1016,1099,930,1086,1161,1720,1224,1345,2386
Phatr3_J48781,388,235,534,404,487,387,484,460,643,936,1078,1973
Phatr3_J15417,636,506,995,729,659,589,787,599,829,551,769,1423
Phatr3_J48783,137,117,168,116,138,89,164,148,204,922,886,1676
Phatr3_J48784,1653,1311,2322,1015,917,1435,1135,1103,1704,852,974,1789
Phatr3_J39335,792,745,934,573,898,533,826,682,1130,371,412,496
Phatr3_J48785,982,921,1358,1168,1510,885,1625,1323,1926,537,693,1151
Phatr3_J48786,3044,2268,4186,2183,2288,1912,3475,2359,3577,5963,6286,18903
Phatr3_J48787,370,324,570,269,306,174,325,316,466,379,357,631
Phatr3_J48788,383,308,604,299,314,195,344,344,472,345,454,800
Phatr3_J48789,86,71,122,113,133,170,92,121,163,394,302,1090
Phatr3_J39341,0,0,0,1,0,2,1,0,0,0,0,0
Phatr3_EG00374,0,0,0,0,0,0,0,0,0,0,0,0
Phatr3_J48790,329,280,383,341,404,211,428,367,515,2927,3073,6820
Phatr3_J48791,1179,1227,1569,889,1219,907,1502,1079,1468,3369,3502,12005
Phatr3_J48792,520,385,765,454,371,334,369,554,757,614,671,1614
Phatr3_J48793,406,405,602,396,412,339,433,384,628,1853,2149,4598
Phatr3_J48794,646,475,663,396,598,490,631,564,936,589,650,1013
Phatr3_J39347,576,348,773,439,377,716,452,428,687,225,278,751
Phatr3_J48795,1141,1048,1504,829,1064,1640,1182,883,1429,615,678,847
Phatr3_J29861,618,935,995,257,515,858,916,400,598,319,382,426
Phatr3_J48797,1232,1303,1684,801,1303,918,1308,1047,1647,388,471,796
Phatr3_EG00416,575,1706,1351,492,2654,1349,1803,473,1047,231,657,242
Phatr3_J48799,2923,2813,3964,2104,2245,1466,2790,2888,4329,1563,1672,2860
Phatr3_J48800,3277,3140,5163,2494,3064,1445,4109,2799,4431,3366,4353,7894
Phatr3_J48801,559,450,656,337,409,369,477,389,609,180,213,283
Phatr3_J48802,513,438,814,448,464,561,514,378,471,966,1214,2449
Phatr3_J2966,843,659,1049,677,902,551,891,828,1278,542,573,1198
Phatr3_J39357,80,102,249,120,104,61,115,60,93,53,80,197
Phatr3_EG00383,2,0,6,2,0,0,1,1,0,0,2,16
Phatr3_J54952,10549,10530,13413,9394,11136,8518,12048,10280,15250,3772,4083,7792
Phatr3_J15338,912,704,1206,612,664,401,631,764,1136,608,642,956
Phatr3_J39360,684,437,1150,826,440,382,518,793,989,982,1011,4033
Phatr3_J39361,958,954,1338,535,753,529,901,967,1293,857,965,1900
Phatr3_J48806,1714,1562,2374,1177,1410,1029,1508,1424,1957,1396,1588,3214
Phatr3_J39363,0,1,1,0,0,0,0,0,0,0,0,0
Phatr3_EG01942,0,0,0,1,0,0,0,0,0,0,0,5
Phatr3_EG01941,0,0,0,1,1,0,0,4,0,0,4,4
Phatr3_EG00389,29,6,36,4,5,0,5,0,0,4,0,8
Phatr3_J22739,679,573,787,355,570,486,530,508,640,476,451,595
Phatr3_EG00386,0,0,0,0,0,0,0,0,0,1,4,9
Phatr3_J39366,110,53,92,137,128,60,68,116,155,163,192,276
Phatr3_J15374,319,328,325,242,590,330,499,402,705,563,524,1141
Phatr3_J48809,558,537,705,471,668,406,719,574,994,618,604,885
Phatr3_J48810,623,681,928,552,800,569,939,700,1013,623,668,1246
Phatr3_EG00358,316,362,416,237,242,203,406,187,276,803,934,2257
Phatr3_J15281,967,1183,1345,1113,1313,550,1439,1027,1625,2013,2293,4667
Phatr3_J15323,908,874,1106,463,928,326,859,718,1320,489,583,929
Phatr3_EG01944,3,1,2,2,2,0,7,8,4,8,10,12
Phatr3_EG01945,1,0,3,0,1,0,2,1,2,4,1,29
Phatr3_J48813,2507,1823,3274,1045,1445,1280,1921,1697,2197,1880,1866,3618
Phatr3_J39374,927,630,1097,794,850,712,836,871,1498,543,509,1142
Phatr3_EG00399,153,121,211,78,99,118,135,123,159,1159,1197,2509
Phatr3_EG00359,584,276,762,357,338,416,414,431,592,631,667,1549
Phatr3_J48815,1808,1361,2472,1322,1381,1353,1641,1486,2263,1781,2087,4190
Phatr3_J15297,190,204,270,153,217,67,253,226,330,132,115,235
Phatr3_EG02242,9482,6877,12044,6551,7212,5398,8263,7197,10217,4978,5744,11141
Phatr3_EG00360,0,0,0,0,0,0,0,0,0,0,0,0
Phatr3_J48817,3270,2721,4032,2204,2760,1333,2999,2449,4139,2103,2339,4137
Phatr3_EG02240,25,59,40,38,21,28,83,15,10,530,552,1183
Phatr3_J15481,896,701,1071,419,596,157,622,519,821,537,592,2045
Phatr3_J29885,521,788,1073,537,1217,379,1131,550,1074,583,986,1038
Phatr3_EG00414,0,0,0,0,0,0,0,0,0,0,0,0
Phatr3_J42247,279,148,488,366,611,97,384,437,702,158,217,389
Phatr3_EG00371,0,0,0,0,0,0,0,0,0,0,0,0
Phatr3_J48822,5253,6218,6071,4897,7267,1669,6811,6168,9424,1952,2568,3369
Phatr3_J48823,1232,1001,1470,793,935,650,992,1097,1639,318,422,496
Phatr3_J48824,121,87,120,88,91,79,95,96,159,123,136,309
Phatr3_J48825,1528,1313,2091,1122,1153,749,1525,1087,1662,1111,1543,3068
Phatr3_EG00384,0,6,6,2,10,0,2,2,6,0,9,0
Phatr3_J29887,1218,1180,1820,714,872,897,1301,840,1207,758,875,1265
Phatr3_J48827,164,149,262,179,165,212,206,240,389,1122,1357,2051
Phatr3_J15329,650,429,749,325,399,357,452,388,531,519,543,1008
Phatr3_J39390,0,0,3,0,0,0,0,0,0,0,0,0
Phatr3_J39391,0,0,0,0,0,0,1,0,0,0,0,0
Phatr3_J39392,34,41,82,24,39,19,35,24,38,131,90,309
Phatr3_J15324,2302,2038,2756,1241,1619,1337,1809,1651,2454,1047,1114,2084
Phatr3_J22774,8668,11825,11489,7857,12260,3275,12530,9433,16765,2465,3357,4384
Phatr3_J2215,797,647,1253,412,655,438,719,599,725,1084,1171,3320
Phatr3_J15286,2180,1718,2772,1317,1838,1272,1778,1651,2435,1812,2042,5098
Phatr3_J48833,1,12,11,3,12,33,17,5,30,99,90,254
Phatr3_J48834,73,46,111,90,176,167,199,147,246,203,211,576
Phatr3_J54956,3361,3291,4363,2073,3239,2662,4000,3231,4773,1296,1466,2112
Phatr3_EG00378,2596,1907,3570,1989,1863,1018,2077,2422,3039,914,934,2475
Phatr3_J15472,4066,3150,5525,3857,4603,3470,4415,4159,6039,2067,2801,4191
Phatr3_J48837,343,248,448,287,270,217,282,340,516,256,334,437
Phatr3_J39402,4403,3872,5429,2668,3079,3645,4574,2681,4774,3502,4386,7164
Phatr3_J39403,610,425,804,433,366,390,398,363,596,230,262,608
Phatr3_EG00393,0,2,0,0,0,0,1,0,0,0,8,15
Phatr3_J54958,3189,4236,3669,2766,3351,955,3723,2931,4721,1270,1521,2158
Phatr3_J15354,2545,3100,3776,884,781,215,811,929,1494,726,826,2068
Phatr3_J52468,782,626,795,321,556,386,568,470,568,430,463,535
Phatr3_J39407,13,5,24,8,3,5,12,5,13,19,6,11
Phatr3_EG01940,1420,1474,2262,1397,1331,635,1429,1299,1920,2893,3383,7076
Phatr3_EG01943,1216,989,1666,969,893,611,1058,906,1170,2423,2258,4918
Phatr3_EG00380,18,46,36,19,59,14,66,4,27,103,155,199
Phatr3_EG00369,711,562,871,521,664,677,672,599,794,623,673,1085
Phatr3_EG00404,927,708,1290,699,678,580,813,782,1008,1371,1420,3357
Phatr3_EG00381,1175,757,1641,663,653,559,790,782,1019,1356,1404,3676
Phatr3_EG00395,186,274,271,88,109,53,90,123,155,223,270,724
Phatr3_J48846,489,422,638,186,291,69,355,261,394,1120,1178,2788
Phatr3_J22797,1695,1542,2466,1717,1747,1098,1942,1709,2411,932,1239,2089
Phatr3_EG00365,442,325,646,560,311,371,459,486,643,300,384,678
Phatr3_EG00412,694,490,867,494,634,538,647,552,765,640,665,1335
Phatr3_EG00409,1014,517,1379,563,485,587,923,497,780,305,259,1022
Phatr3_EG00367,5809,3000,7264,3343,3783,3370,6102,3285,4624,763,1004,2064
Phatr3_J48850,349,221,256,213,442,186,462,456,686,164,174,328
Phatr3_J39417,452,295,554,244,305,250,362,420,491,240,263,438
Phatr3_J48851,2958,2447,3175,1883,2378,2138,3015,2460,3874,1103,1237,1533
Phatr3_J39419,645,501,693,385,466,34,323,476,810,187,214,501
Phatr3_EG00397,1511,1112,2196,1233,1166,659,1205,1127,1758,811,1158,1948
Phatr3_J48852,1085,754,1385,668,785,413,863,710,1115,995,1165,1743
Phatr3_EG00401,46,41,79,30,43,43,62,46,123,376,379,1141
Phatr3_J15320,667,580,803,520,719,579,760,711,1107,1296,1378,3232
Phatr3_EG00400,51,30,61,37,43,22,47,43,68,36,39,43
Phatr3_J39421,997,666,1153,571,605,765,864,596,856,889,934,2777
Phatr3_J22803,941,920,1087,361,632,337,699,514,825,471,654,805
Phatr3_J48855,668,658,1065,488,639,426,613,590,806,620,758,1110
Phatr3_EG00370,0,0,0,0,0,0,0,0,0,0,0,0
Phatr3_EG02238,464,407,610,249,389,414,504,358,467,379,393,700
Phatr3_J39425,34,41,82,56,38,61,36,36,60,46,47,264
Phatr3_J48857,1396,1237,2022,639,966,328,901,822,1368,476,622,1411
Phatr3_J7337,455,388,635,362,440,563,501,338,501,1138,1393,2094
Phatr3_J48859,536,416,501,712,839,476,796,685,1190,773,1054,1354
Phatr3_J39429,0,0,0,0,0,0,0,0,0,9,11,35
Phatr3_J39430,799,858,1043,605,762,434,854,576,971,994,1124,2009
Phatr3_J15479,2935,2470,4274,2332,3020,2123,3528,2822,3956,2228,2555,5816
Phatr3_J39432,1,0,4,3,1,2,2,0,1,19,2,56
Phatr3_J48861,24,15,37,19,56,67,68,42,90,61,50,109
Phatr3_J48862,111,124,167,105,151,97,143,127,219,144,149,315
Phatr3_J48863,513,359,536,383,465,294,414,473,654,298,388,687
Phatr3_J48864,2497,2509,2537,2188,3134,2194,3084,2602,4152,1254,1607,1854
Phatr3_J48865,688,844,1042,420,891,636,957,596,936,501,658,833
Phatr3_J39438,238,176,335,196,224,159,176,246,344,80,72,141
Phatr3_EG00406,2,0,0,0,0,0,0,0,0,0,1,0
Phatr3_J48866,573,377,771,460,416,360,411,415,630,279,259,1007
Phatr3_EG02483,41,116,108,36,132,106,107,33,80,167,189,383
Phatr3_EG02484,165,1011,388,42,82,91,64,50,105,45,61,93
Phatr3_EG02482,234,191,365,141,128,286,153,121,175,176,219,456
Phatr3_J39443,17,56,34,12,93,43,99,12,51,70,80,153
Phatr3_J48870,68,94,116,29,78,68,103,21,108,178,138,523
Phatr3_J48871,128,75,179,101,85,108,95,69,123,485,552,1532
Phatr3_EG00410,1921,1663,2352,811,1384,436,1475,1336,1879,1477,1403,4410
Phatr3_J48873,1122,927,1497,539,671,402,787,772,1108,1371,1499,2875
Phatr3_J39448,582,564,934,330,449,287,467,384,637,1082,1100,2186
Phatr3_J22819,12344,16639,17360,8365,12430,8662,12626,9114,14429,3764,4815,7624
Phatr3_J48875,7871,5633,9296,4727,5828,3121,5732,7313,10645,2426,2141,4720
Phatr3_J48876,4249,2401,4259,3583,4071,2255,4537,3855,5177,2836,2871,6530
Phatr3_J15310,1470,1226,2383,909,1190,994,1177,1057,1507,897,961,2118
Phatr3_J48878,682,448,855,448,481,526,694,479,591,392,416,1063
Phatr3_J48879,2385,2624,2590,2831,4338,1443,4208,3231,5219,948,1156,1391
Phatr3_J39455,136,153,215,137,167,143,212,182,277,101,140,247
Phatr3_EG00377,92,77,78,68,51,48,82,58,100,65,82,139
Phatr3_J22821,664,611,1031,511,592,305,647,552,856,565,663,1216
Phatr3_J39457,92,59,96,73,77,35,80,72,112,104,95,163
Phatr3_J48881,572,442,656,312,468,383,555,509,879,477,475,705
Phatr3_J48882,693,457,911,2719,3090,585,4697,2908,5346,18592,25221,25431
Phatr3_J15442,56,29,75,15,44,18,30,30,57,631,562,1815
Phatr3_J48883,829,643,1083,731,698,582,689,647,910,958,1036,2006
Phatr3_J51169,5028,5003,5933,4572,6417,3389,6158,5069,8366,3097,3898,5550
Phatr3_J48885,3215,2180,3837,2074,2301,1423,2844,2406,2883,1180,1226,2569
Phatr3_J48886,296,252,500,271,244,235,309,273,331,432,445,1372
Phatr3_J39465,316,249,561,226,181,227,253,209,278,201,287,541
Phatr3_J39466,441,385,505,484,608,339,548,482,790,985,1043,2011
Phatr3_J48887,1293,1262,1761,773,977,695,904,920,1403,867,899,1251
Phatr3_J48888,184,166,339,136,152,114,174,191,245,341,307,1149
Phatr3_J39469,679,407,1016,654,556,711,651,578,771,925,999,2859
Phatr3_J15294,850,788,866,389,637,193,559,669,1019,787,816,1572
Phatr3_J39471,1466,1507,1820,866,1297,573,1422,1120,1730,1103,1410,3031
Phatr3_EG02237,281,388,504,230,233,662,393,194,233,681,738,1414
Phatr3_J39474,0,2,0,2,0,0,0,0,1,3,2,12
Phatr3_J48893,734,614,930,790,701,481,790,735,1070,1011,1046,2909
Phatr3_J29958,519,562,687,469,477,155,523,448,690,816,865,1840
Phatr3_J39477,530,437,723,405,395,178,517,417,683,361,475,1080
Phatr3_J48895,1298,984,1320,782,1345,528,1243,1088,1701,645,760,1218
